what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1537413853698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537413866568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537413875897
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1537413876193
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1537413876911
